,help_config_id,heuristic_value,empirical_voa,ci_low_95,ci_high_95,ci_low_90,ci_high_90,ci_low_80,ci_high_80,computation_time,env_instance_id
48,0,0.0015493120365082569,0.7880397022641239,0.017552387247290985,1.5012769673535413,0.14142241325669505,1.3800724503297916,0.28291894974837417,1.2657524316506075,0.5124518871307373,1
49,1,-0.02369745418981769,-2.468135976339725,-3.320131576031357,-1.5348824411785802,-3.198624981625682,-1.6623712179066659,-3.034309209977828,-1.8195334166365713,0.5493330955505371,1
50,2,-0.012336957915124552,-0.6560611300333725,-1.4990149014631606,0.2058407536952061,-1.3502101668496744,0.07131063321783387,-1.1900207893623493,-0.12938005912839054,0.673560619354248,1
51,3,0.03666760322759517,-2.726709483026068,-3.5186239215649366,-1.8812196494285318,-3.3912686565659578,-2.0758127790217706,-3.257555755318407,-2.207645590397035,0.7084944248199463,1
52,4,-0.008487281931683697,-4.802154718709138,-5.755976641683068,-3.8380674514731257,-5.65684876345031,-4.014617570254391,-5.440740506450055,-4.153805804382031,0.6744492053985596,1
53,5,-0.059265868166572755,1.0692618772894946,0.10266929663946474,2.0358119731738435,0.2879795490974705,1.8205473562864316,0.4633039205505865,1.629407307959851,0.6637592315673828,1
54,6,-0.009035441828283449,-0.7965729752350247,-1.5257622063824492,0.005094076472558277,-1.4246361910904028,-0.12052090740512118,-1.3021336110576245,-0.309455316599522,0.6842427253723145,1
55,7,-0.021937628691386015,-0.9828149154091617,-1.7297143313237604,-0.1524342491465021,-1.6118885003587813,-0.29912450641621147,-1.4962493537613286,-0.4849818009853174,0.6731374263763428,1
56,8,0.0676882721730604,-2.2597946737899774,-3.024351706094592,-1.5639748643654126,-2.874290814477583,-1.6814400004405152,-2.764541940406753,-1.8064517288940702,0.6722657680511475,1
57,9,0.004831728969391,1.4842514947526444,0.6604195449748164,2.2819504675852675,0.7975859823215032,2.1301747694094555,0.9377022698873883,1.955459869912195,0.6696610450744629,1
58,10,-0.04057143493162805,-0.04235488058409519,-0.7745395773977166,0.6992980785934853,-0.6534207853565686,0.5848803605501675,-0.5220640548098858,0.44939939931259987,0.6935849189758301,1
59,11,-0.08887524066932251,-0.5086179492377138,-1.1982450783391787,0.16883836535767452,-1.1014174613653314,0.06443382317576955,-0.9992572436576737,-0.08653089601161493,0.6682019233703613,1
60,12,0.008820741284666122,3.2271986061556053,2.2045865790942445,4.186840891001832,2.36508541651256,4.054963981859715,2.545141979478046,3.8987470272131177,0.6607449054718018,1
61,13,-0.060087966147691595,1.1414866183458643,0.19664784969803806,2.05053946762013,0.32999017596124475,1.8959211592781904,0.5113387740137645,1.7253645764627705,0.702601432800293,1
62,14,0.061718082300142,0.2843767152540831,-0.21869313686082686,0.7801780651351137,-0.1337480356061588,0.6996583553026039,-0.0499036198577104,0.6192608024615976,0.6662571430206299,1
63,15,-0.11116171929652097,2.7949832300849824,1.841651852512182,3.7882283371427974,1.987013947023995,3.64309504739135,2.1733812226757574,3.4030027352890566,0.7923665046691895,1
64,16,-0.029292238792343633,1.479150099050688,0.6521616598800233,2.2872852096416585,0.7749067271496995,2.1724755238990157,0.9321005585011191,2.04177769493694,0.7713215351104736,1
65,17,-0.03323610573944757,0.7504892228510472,0.20137105782880957,1.296034671467014,0.27658094263497224,1.2072500299206887,0.3785415406001348,1.1011020020745492,0.6630992889404297,1
66,18,0.014659417328743376,3.5501715047350215,2.4419693514642256,4.6722999797879385,2.670854706755837,4.436964179942557,2.9162607369637112,4.246972060018097,0.6582045555114746,1
67,19,0.02292511752269788,1.5163056183782289,0.6435554537461975,2.315182094795295,0.7998206380316076,2.198326566525079,0.9840540845902506,2.062457457697623,1.1786744594573975,1
68,20,-0.02116491042675742,0.1390076597243116,-0.4731149047188069,0.7795771873009448,-0.39784160131623275,0.667869237893435,-0.2845800008717113,0.5545432456586351,0.8756096363067627,1
69,21,0.03435112722212287,3.7522897192600015,2.717406735456014,4.766428791678109,2.9315302247699466,4.620947150564584,3.090648814488068,4.407908744779376,0.6527118682861328,1
70,22,-0.030553593598037523,1.4400665263596548,0.6677814007799829,2.3051363988986684,0.7926240886561879,2.1397750108088958,0.9378479959015006,1.9629390488122318,0.6604518890380859,1
71,23,-0.019098876964848886,0.6386110847858997,0.11026179670595018,1.1324741672438066,0.2067719799319065,1.0549911647624146,0.3322872581374252,0.970652927801394,0.6741464138031006,1
72,24,-0.09870377871099877,3.250651023318674,2.033496405574943,4.420521032973886,2.204148185057575,4.283875377205342,2.423921032105909,4.044310797492061,0.633007287979126,1
73,25,-0.05060390148664389,1.4160924272847917,0.5651021760954604,2.3070985681967264,0.717183991969953,2.1602550820113775,0.8551963696877986,2.0033538608971444,0.6297235488891602,1
74,26,-0.03507099092157128,0.6117207256021513,0.05679961350302371,1.1775910211863698,0.13221371499454226,1.0744982019486913,0.230046849192128,0.9760722533066639,0.6556801795959473,1
75,27,0.018106779288558132,3.1146409084822277,1.9768376767653386,4.206182044654857,2.19578083576629,4.023731432502498,2.4154916913930418,3.831721817078403,0.665153980255127,1
76,28,-0.05929580956349925,1.4663064035940012,0.6049693480766702,2.296546968088958,0.7331554791440728,2.18557869469485,0.8864814665382339,2.0327134766495005,0.6213164329528809,1
77,29,0.026653490856134665,0.3736270803906757,-0.13842477220210012,0.9139296991547146,-0.05904964982867282,0.8083516288694093,0.04437882114637767,0.7103960966286997,0.6196484565734863,1
